message,message_length,num_digits,num_uppercase,num_special_chars,num_words,avg_word_length,num_exclamations,num_questions,label
Ok lor thanx... ÃÃ in school?,31,0,3,11,6,4.333333333333333,0,1,0
"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",175,0,5,39,31,4.67741935483871,0,2,0
Anything lor. Juz both of us lor.,33,0,2,8,7,3.857142857142857,0,0,0
"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",161,17,7,29,27,5.0,1,0,1
Howz that persons story,23,0,1,3,4,5.0,0,0,0
"Ok omw now, you at castor?",26,0,1,7,6,3.5,0,1,0
"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",107,2,3,25,22,3.909090909090909,0,0,0
Super da:)good replacement for murali,37,0,1,6,5,6.6,0,0,0
"I think we're going to finn's now, come",39,0,1,10,8,4.0,0,0,0
You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,89,0,2,23,17,4.294117647058823,0,0,0
Its like that hotel dusk game i think. You solve puzzles in a area thing,72,0,2,15,15,3.8666666666666667,0,0,0
"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",159,14,9,35,29,4.517241379310345,0,1,1
S..antha num corrct dane,24,0,1,5,4,5.25,0,0,0
Did you try making another butt.,32,0,1,6,6,4.5,0,0,0
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",163,0,47,43,29,4.655172413793103,0,1,0
88800 and 89034 are premium phone services call 08718711108,59,21,0,8,9,5.666666666666667,0,0,1
How much i gave to you. Morning.,32,0,2,8,7,3.7142857142857144,0,0,0
Er yep sure. Props?,19,0,2,5,4,4.0,0,1,0
It only does simple arithmetic not percentages.,47,0,1,7,7,5.857142857142857,0,0,0
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",138,0,5,28,23,5.043478260869565,0,0,0
Ok... Help me ask if she's working tmr a not?,45,0,2,14,10,3.6,0,1,0
Just finished eating. Got u a plate. NOT leftovers this time.,61,0,5,13,11,4.636363636363637,0,0,0
Neva mind it's ok..,19,0,1,6,4,4.0,0,0,0
I sent your maga that money yesterday oh.,41,0,1,8,8,4.25,0,0,0
Carry on not disturbing both of you,35,0,1,6,7,4.142857142857143,0,0,0
is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,64,1,1,16,14,3.5714285714285716,0,2,0
Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,183,14,5,72,28,5.464285714285714,0,5,0
"URGENT! Your mobile number *************** WON a Ã¥Â£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",169,28,24,50,27,5.296296296296297,4,0,1
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",151,0,7,37,29,4.241379310344827,1,1,0
"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",103,1,2,29,20,4.2,0,0,0
Ok,2,0,1,0,1,2.0,0,0,0
Anything lor if they all go then i go lor...,44,0,1,12,10,3.5,0,0,0
Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,118,0,4,28,26,3.576923076923077,0,3,0
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,174,0,28,43,26,5.653846153846154,0,0,0
I'm serious. You are in the money base,38,0,2,9,8,3.875,0,0,0
Match started.india  &lt;#&gt;  for 2,37,1,1,12,5,6.2,0,0,0
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive Ã¥Â£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",226,23,16,51,34,5.676470588235294,0,0,1
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,118,0,4,25,22,4.409090909090909,0,0,0
Was doing my test earlier. I appreciate you. Will call you tomorrow.,68,0,3,14,12,4.75,0,0,0
"Aight, text me tonight and we'll see what's up",46,0,1,11,9,4.222222222222222,0,0,0
"K I'm leaving soon, be there a little after 9",45,1,2,11,10,3.6,0,0,0
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",156,0,3,33,31,4.064516129032258,0,0,0
Stop the story. I've told him i've returned it and he's saying i should not re order it.,88,0,2,22,18,3.9444444444444446,0,0,0
I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,237,3,6,55,49,3.857142857142857,0,1,0
I think just yourself ÂÃ_Thanks and see you tomo,50,0,4,11,9,4.666666666666667,0,0,0
No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,114,1,4,25,22,4.2272727272727275,0,0,0
Mum ask Ã_ to buy food home...,31,0,2,11,7,3.5714285714285716,0,0,0
"ItÂÃÃ·s reassuring, in this crazy world.",42,0,4,10,6,6.166666666666667,0,0,0
Id onluy matters when getting on from offcampus,47,0,1,7,8,5.0,0,0,0
You are a winner you have been specially selected to receive Ã¥Â£1000 cash or a Ã¥Â£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,163,23,7,34,28,4.857142857142857,0,0,1
"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",165,0,5,39,36,3.611111111111111,0,0,0
Have your lunch and come quickly and open the door:),52,0,1,11,10,4.3,0,0,0
You are right. Meanwhile how's project twins comin up,53,0,2,10,9,5.0,0,0,0
"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",86,0,2,19,17,4.117647058823529,1,1,0
You call him and tell now infront of them. Call him now.,56,0,2,13,12,3.75,0,0,0
I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,98,0,3,22,20,3.95,0,0,0
YOU ARE CHOSEN TO RECEIVE A Ã¥Â£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,161,14,30,31,28,4.785714285714286,1,0,1
Would me smoking you out help us work through this difficult time,65,0,1,11,12,4.5,0,0,0
Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,320,10,11,72,43,6.395348837209302,1,0,0
Well obviously not because all the people in my cool college life went home ;_;,79,0,1,17,15,4.333333333333333,0,0,0
Nobody names their penis a girls name this story doesn't add up at all,70,0,1,14,14,4.071428571428571,0,0,0
"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",142,0,4,41,27,4.2592592592592595,0,0,0
"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",117,0,4,40,27,3.3703703703703702,0,0,0
Leave it de:-). Start Prepare for next:-)..,43,0,3,15,7,5.285714285714286,0,0,0
Sen told that he is going to join his uncle finance in cbe,58,0,1,12,13,3.5384615384615383,0,0,0
Guai... ÃÃ shd haf seen him when he's naughty... ÃÃ so free today? Can go jogging...,88,0,6,30,16,4.5625,0,1,0
Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,147,15,5,25,25,4.92,0,0,1
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,103,0,2,21,20,4.2,0,0,0
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,106,13,7,20,17,5.294117647058823,1,0,1
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,160,16,11,31,26,5.1923076923076925,1,1,1
"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",160,0,16,47,32,4.03125,3,0,0
Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),82,0,6,24,14,4.928571428571429,0,0,0
I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,136,0,6,51,30,3.566666666666667,11,1,0
"Cool, I'll text you in a few",28,0,2,8,7,3.142857142857143,0,0,0
Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,163,15,2,32,23,6.086956521739131,2,1,1
"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",127,0,2,28,25,4.12,0,0,0
"It'll be tough, but I'll do what I have to",42,0,3,12,10,3.3,0,0,0
Hey are we going for the lo lesson or gym? ,43,0,1,11,10,3.3,0,1,0
Should I have picked up a receipt or something earlier,54,0,2,9,10,4.5,0,0,0
S but mostly not like that.,27,0,1,6,6,3.6666666666666665,0,0,0
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",158,18,24,31,22,6.2272727272727275,0,0,1
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",122,0,2,30,27,3.5555555555555554,0,0,0
Meeting u is my work. . . Tel me when shall i do my work tomorrow,65,0,2,18,16,3.125,0,0,0
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Ã¥Â£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,158,5,11,32,27,4.888888888888889,0,0,1
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,158,1,3,33,29,4.482758620689655,0,0,0
All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,95,0,2,24,21,3.5714285714285716,0,1,0
What u talking bout early morning? It's almost noon where your at!,66,0,2,14,12,4.583333333333333,1,1,0
URGENT! Your Mobile number has been awarded with a Ã¥Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,146,24,23,28,23,5.391304347826087,1,0,1
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or Ã¥Â£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",168,23,22,34,27,5.2592592592592595,1,0,1
"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only Ã¥Â£1.50/wk.""",111,21,20,28,18,5.222222222222222,0,0,1
Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,60,0,43,12,12,4.083333333333333,0,0,0
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",146,14,23,26,23,5.391304347826087,0,0,1
Thought praps you meant another one. Goodo! I'll look tomorrow ,63,0,3,13,10,5.3,1,0,0
"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",125,0,14,56,16,6.875,1,0,0
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN Ã¥Â£100 Cash WKENT/150P16+,155,15,59,39,31,4.032258064516129,0,1,1
Oh ho. Is this the first time u use these type of words,55,0,2,13,13,3.3076923076923075,0,0,0
Pls accept me for one day. Or am begging you change the number.,63,0,2,14,13,3.923076923076923,0,0,0
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",156,0,4,34,29,4.413793103448276,1,0,0
"Miss ya, need ya, want ya, love ya.",35,0,1,11,8,3.5,0,0,0
&lt;#&gt;  w jetton ave if you forgot,37,0,0,12,7,4.285714285714286,0,0,0
Thanks. Fills me with complete calm and reassurance! ,53,0,2,10,8,5.625,1,0,0
GENT! We are trying to contact you. Last weekends draw shows that you won a Ã¥Â£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,162,22,23,35,27,5.0,1,0,1
UÂÃÂªve Bin Awarded Ã¥Â£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min Ã¥Â£50-Ã¥Â£500. OptOut 08718727870,140,31,28,32,21,5.714285714285714,0,0,1
Did u find out what time the bus is at coz i need to sort some stuff out.,73,0,1,18,18,3.111111111111111,0,0,0
"Sorry, I'll call later",22,0,2,5,4,4.75,0,0,0
Sday only joined.so training we started today:),47,0,1,9,7,5.857142857142857,0,0,0
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",156,1,11,44,32,3.90625,2,0,0
The new deus ex game comin early next yr,40,0,1,8,9,3.5555555555555554,0,0,0
"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",92,0,1,20,19,3.8947368421052633,1,0,0
Man this bus is so so so slow. I think you're gonna get there before me,71,0,2,17,16,3.5,0,0,0
Check with nuerologist.,23,0,1,3,3,7.0,0,0,0
"Lol you forgot it eh ? Yes, I'll bring it in babe",49,0,3,14,12,3.1666666666666665,0,1,0
Howz pain.it will come down today.do as i said ystrday.ice and medicine.,72,0,1,15,12,5.083333333333333,0,0,0
sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,153,23,24,35,28,4.464285714285714,0,0,1
Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,138,4,4,40,27,4.148148148148148,0,0,0
No:-)i got rumour that you going to buy apartment in chennai:-),63,0,1,16,11,4.818181818181818,0,0,0
How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,124,0,1,27,27,3.6296296296296298,0,1,1
Mm feeling sleepy. today itself i shall get that dear,53,0,1,10,10,4.4,0,0,0
K I'll be there before 4.,25,1,2,7,6,3.3333333333333335,0,0,0
Carlos says we can pick up from him later so yeah we're set,59,0,1,13,13,3.6153846153846154,0,0,0
Left dessert. U wan me 2 go suntec look 4 u?,44,2,2,12,11,3.090909090909091,0,1,0
Have you laid your airtel line to rest?,39,0,1,8,8,4.0,0,1,0
Or remind me in a few hrs.,26,0,1,7,7,2.857142857142857,0,0,0
lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,137,13,24,33,21,5.571428571428571,0,1,1
I sent you  &lt;#&gt;  bucks,28,0,1,11,5,4.4,0,0,0
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,113,0,5,25,20,4.7,0,0,0
Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,78,7,4,24,10,6.9,0,0,0
Still chance there. If you search hard you will get it..let have a try :),73,0,2,19,15,3.933333333333333,0,0,0
We will meet soon princess! Ttyl!,33,0,2,7,6,4.666666666666667,2,0,0
That was random saw my old roomate on campus. He graduated,58,0,2,11,11,4.363636363636363,0,0,0
Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,80,0,2,18,16,4.0,0,2,0
1 in cbe. 2 in chennai.,23,2,0,7,6,3.0,0,0,0
Hey gals.. Anyone of u going down to e driving centre tmr?,58,0,2,14,12,3.9166666666666665,0,1,0
And whenever you and i see we can still hook up too.,52,0,1,12,12,3.4166666666666665,0,0,0
No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,94,3,1,21,20,3.75,1,0,0
U come n search tat vid..not finishd..,38,0,1,10,7,4.571428571428571,0,0,0
U GOIN OUT 2NITE?,17,1,12,4,4,3.5,0,1,0
Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,83,0,3,21,18,3.6666666666666665,0,0,0
Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,110,0,2,25,24,3.625,0,0,0
Like a personal sized or what,29,0,1,5,6,4.0,0,0,0
Is there any training tomorrow?,31,0,1,5,5,5.4,0,1,0
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,63,0,2,14,13,3.923076923076923,0,1,0
"Sorry,in meeting I'll call later",32,0,2,6,5,5.6,0,0,0
